school.id,school.name,school.enrollment,school.offering, school.mooe 
135366,Panay ES,146,Elementary," 105,000.00 "
135367,San Antonio ES,111,Elementary," 111,000.00 "
219003,San Juan ES,80,Elementary," 87,000.00 "
135369,San Mariano ES,134,Elementary," 110,000.00 "
135368,Santa Marcela West Central ES,232,Elementary," 139,000.00 "
135370,Sipa ES,172,Elementary," 139,000.00 "
305124,Sipa-Imelda NHS,208,Secondary," 309,000.00 "
135371,Sta. Marcela CS,246,Elementary," 157,000.00 "
318805,Sta. Marcela National High School-Annex,97,Secondary," 167,000.00 "
305109,Sta. Marcela NHS,419,Secondary," 511,000.00 "
136380,Adiwang Elementary School,301,Elementary," 173,000.00 "
136381,Aguinaldo Elementary School,1127,Elementary," 494,000.00 "
136382,Baguio Central school,3349,Elementary," 1,430,000.00 "
305269,Baguio City National High School - Main,6715,Secondary," 6,266,000.00 "
305271,Bakakeng National High School,309,Secondary," 308,000.00 "
305272,BCNHS- Fort del Pilar Annex,815,Secondary," 627,000.00 "
319304,"BCNHS, Hillside Ext.",192,Secondary," 212,000.00 "
319302,Dominican- Mirador National High School,229,Secondary," 279,000.00 "
136383,Dominican-Mirador Elementary School,509,Elementary," 235,000.00 "
305270,Dona Aurora National High School,740,Secondary," 708,000.00 "
136384,Dontogan Elementary School,742,Elementary," 393,000.00 "
136388,Elpidio R. Quirino Elementary School,1332,Elementary," 582,000.00 "
221506,Fairview Elementary School,244,Elementary," 103,000.00 "
305273,Happy Hallow National High School,142,Secondary," 217,000.00 "
221505,Irisan Elementary School,378,Elementary," 148,000.00 "
305280,Irisan National High School,1096,Secondary," 1,003,000.00 "
305284,Joaquin Smith National High School,567,Secondary," 576,000.00 "
136385,Josefa Cariño Elementary School,2020,Elementary," 871,000.00 "
305274,Lindawan National High School,168,Secondary," 226,000.00 "
305283,Magsaysay National High School,1031,Secondary," 994,000.00 "
305275,Mil-an National High School,852,Secondary," 816,000.00 "
136386,Pacday Quinio Elementary School,992,Elementary," 450,000.00 "
305281,Pines City National High School - Main,2080,Secondary," 2,175,000.00 "
305286,PINGET NATIONAL HIGH SCHOOL,322,Secondary," 355,000.00 "
305285,Pinsao National High School,526,Secondary," 619,000.00 "
136387,Quezon Hill Elementary School,1894,Elementary," 772,000.00 "
305287,Quezon Hill National High School,814,Secondary," 742,000.00 "
305276,Rizal National High School,887,Secondary," 767,000.00 "
305277,Roxas National High School,594,Secondary," 628,000.00 "
136389,San Carlos Heights Elementary School,740,Elementary," 339,000.00 "
136390,San Luis Elementary School,488,Elementary," 230,000.00 "
305278,San Vicente National High School,580,Secondary," 535,000.00 "
305279,Santo Tomas National High School,365,Secondary," 374,000.00 "
136391,Sto. Tomas Elementary School,295,Elementary," 184,000.00 "
221502,Baguio Country Club Village PS,205,Elementary," 140,000.00 "
136405,Bakakeng Elementary School,756,Elementary," 328,000.00 "
136406,Camp 7 Elementary School,599,Elementary," 264,000.00 "
136407,Crystal Cave Elementary School,299,Elementary," 163,000.00 "
136408,Dona Aurora H. Bueno Elementary School,643,Elementary," 293,000.00 "
136409,Fort del Pilar Elementary School,1359,Elementary," 603,000.00 "
136402,Gibraltar Elementary School,466,Elementary," 229,000.00 "
136410,Happy Hollow Elementary School,216,Elementary," 146,000.00 "
136411,Jose P. Laurel Elementary School,464,Elementary," 251,000.00 "
221501,Kias Elementary School,433,Elementary," 198,000.00 "
136412,Lindawan Elementary School,300,Elementary," 161,000.00 "
136413,Loakan Elementary School,1123,Elementary," 490,000.00 "
136415,Manuel A. Roxas Elementary School,1192,Elementary," 530,000.00 "
136414,Manuel L. Quezon Elementary School,944,Elementary," 497,000.00 "
136404,Rizal Elementary School,1594,Elementary," 728,000.00 "
136416,San Vicente Elementary School,893,Elementary," 431,000.00 "
136417,SPED Center (FL),817,Elementary," 470,000.00 "
221503,Srpinghills Elementary School,320,Elementary," 166,000.00 "
136392,Alfonso Tabora ES,390,Elementary," 217,000.00 "
136403,Apolinario Mabini ES,2347,Elementary," 1,011,000.00 "
136393,Bonifacio Elementary school,977,Elementary," 467,000.00 "
221504,Brookspoint Elementary School,247,Elementary," 138,000.00 "
136401,DoÃ±a Nicasia Puyat ES,535,Elementary," 278,000.00 "
136399,Don Mariano Marcos Elementary School,397,Elementary," 251,000.00 "
136400,Dona Aurora Elementary School,1010,Elementary," 604,000.00 "
305282,Guisad Valley National High School,1053,Secondary," 956,000.00 "
221507,Holy Ghost Extension ES,309,Elementary," 160,000.00 "
136394,Lucban Elementary school,2873,Elementary," 1,116,000.00 "
136395,Magsaysay Elementary School,535,Elementary," 271,000.00 "
136396,Pinget Elementary School,686,Elementary," 312,000.00 "
136397,Pinsao Elementary School,770,Elementary," 388,000.00 "
136398,Quirino Hill ES,484,Elementary," 239,000.00 "
135372,Adoyunan ES,173,Elementary," 137,000.00 "
305129,Atok NHS,251,Secondary," 420,000.00 "
305130,Atok NHS - Caliking Annex,351,Secondary," 310,000.00 "
135373,Beckes Pol-oc PS,8,Elementary," 49,000.00 "
135374,Bilis PS,62,Elementary," 69,000.00 "
135375,Boneng ES,99,Elementary," 128,000.00 "
135376,Bonglo ES,84,Elementary," 113,000.00 "
135377,Bosleng ES,134,Elementary," 120,000.00 "
135378,Busoc PS,19,Elementary," 58,000.00 "
135379,Cagui-ing ES,198,Elementary," 136,000.00 "
135380,Calasipan ES,116,Elementary," 116,000.00 "
135381,Caliking ES,152,Elementary," 108,000.00 "
135382,Camp 30 ES,342,Elementary," 233,000.00 "
135383,Celo Haights ES,445,Elementary," 273,000.00 "
135385,Dalmacio Miguel PS,6,Elementary," 56,000.00 "
135387,Englandad PS,28,Elementary," 62,000.00 "
135388,Filomena P. Cating ES,131,Elementary," 126,000.00 "
135391,Ja'pa PS,31,Elementary," 60,000.00 "
135392,Mauro Laruan ES,95,Elementary," 112,000.00 "
135393,Naguey ES,204,Elementary," 148,000.00 "
135394,Oyusan PS,17,Elementary," 58,000.00 "
135395,Pasdong ES,109,Elementary," 125,000.00 "
135398,Rufino Alawas ES (Tulodan ES),124,Elementary," 115,000.00 "
135397,Topdac ES,153,Elementary," 129,000.00 "
135400,Ampusongan ES,195,Elementary," 153,000.00 "
305128,Ampusongan NHS,271,Secondary," 441,000.00 "
318913,Ampusongan NHS - Kayapa Ext.,186,Secondary," 206,000.00 "
135401,Bagtangan ES,183,Elementary," 147,000.00 "
135402,Bagu ES,72,Elementary," 96,000.00 "
135403,Bakun CS,196,Elementary," 154,000.00 "
305131,Bakun NHS,184,Secondary," 318,000.00 "
318911,Bakun NHS-Sinacbat Extension,144,Secondary," 173,000.00 "
219502,Barbarit PS,25,Elementary," 68,000.00 "
219528,Batanes Primary School,34,Elementary," 47,000.00 "
135408,Bulisay ES,14,Elementary," 57,000.00 "
135410,Cabutotan ES,56,Elementary," 85,000.00 "
135407,Cadsi Amoy ES-Main,68,Elementary," 96,000.00 "
219529,Cadsi-Amoy ES - Poway Annex,25,Elementary," 51,000.00 "
135411,Copcopit ES,19,Elementary," 59,000.00 "
135414,Dalingoan ES,66,Elementary," 87,000.00 "
135409,Dio-alan PS,17,Elementary," 70,000.00 "
219513,Guing-oy Elementary School,10,Elementary," 59,000.00 "
135416,Kayapa ES,135,Elementary," 109,000.00 "
135406,Ketagan-Cabatan ES,80,Elementary," 91,000.00 "
135417,Labinio-Acquisio ES,112,Elementary," 119,000.00 "
135399,Labinio-Mariano ES,112,Elementary," 114,000.00 "
135418,Lamew ES,43,Elementary," 73,000.00 "
135419,Legab ES,54,Elementary," 77,000.00 "
135421,Nagawa ES,29,Elementary," 72,000.00 "
135424,Palidan ES,68,Elementary," 110,000.00 "
135425,Sinacbat ES,133,Elementary," 115,000.00 "
135426,Talbino ES,157,Elementary," 131,000.00 "
135423,tanas ES,77,Elementary," 84,000.00 "
135412,Tap-ayao-Abiyang ES,82,Elementary," 95,000.00 "
135415,Tingbaoen-Galisen ES,56,Elementary," 83,000.00 "
219530,Yugo Bantales Primary School,31,Elementary," 50,000.00 "
219506,Adonot PS,24,Elementary," 61,000.00 "
219517,Akbot Alicnas ES,61,Elementary," 67,000.00 "
135541,Alberto Cuilan Mem. School,36,Elementary," 70,000.00 "
135445,Alfredo P. Chanao Elementary School,80,Elementary," 85,000.00 "
135427,Ambangeg ES,134,Elementary," 137,000.00 "
219518,Ambayec PS,13,Elementary," 60,000.00 "
135428,Ambuklao ES,128,Elementary," 129,000.00 "
219519,Bakian Guiniawan PS,8,Elementary," 58,000.00 "
135429,Banao ES,39,Elementary," 83,000.00 "
135430,Bangao ES,119,Elementary," 118,000.00 "
135431,Bangen ES,44,Elementary," 76,000.00 "
135432,Bantas Suanding ES,90,Elementary," 103,000.00 "
219520,Bawempeta PS,11,Elementary," 50,000.00 "
135433,Bila ES,76,Elementary," 104,000.00 "
135434,Bisal ES,35,Elementary," 80,000.00 "
135435,Bokod CS,132,Elementary," 133,000.00 "
318901,Bokod NHS - Daclan Extension,288,Secondary," 228,000.00 "
305135,BOKOD NHS - MAIN,231,Secondary," 382,000.00 "
135436,Bulo ES,80,Elementary," 94,000.00 "
219507,Bunagan Primary School,28,Elementary," 62,000.00 "
135437,Camanggaan ES,47,Elementary," 79,000.00 "
135452,Celo Doni PS,15,Elementary," 49,000.00 "
135438,Daklan Es,104,Elementary," 123,000.00 "
135440,Ekip ES,36,Elementary," 77,000.00 "
135441,Galsa ES,40,Elementary," 62,000.00 "
135442,Karao ES,72,Elementary," 109,000.00 "
219514,Karao Tribe ES,56,Elementary," 55,000.00 "
135443,Kawal ES,109,Elementary," 111,000.00 "
135444,Kiweng PS,20,Elementary," 50,000.00 "
135446,Liboong PS,7,Elementary," 56,000.00 "
219509,Line 10 PS - Palpalan,24,Elementary," 67,000.00 "
135447,Naswak ES,28,Elementary," 69,000.00 "
135448,Nawal ES,39,Elementary," 76,000.00 "
135449,Otbong PS,8,Elementary," 52,000.00 "
135450,Palansa ES,69,Elementary," 85,000.00 "
135451,Pidile PS,13,Elementary," 56,000.00 "
135453,Pilpiok ES,105,Elementary," 132,000.00 "
135454,Poodan ES,33,Elementary," 59,000.00 "
135455,Tikey Primary School,10,Elementary," 57,000.00 "
305163,"Tublay Sch. of Home Ind. - Annex, Ambuklao",164,Secondary," 204,000.00 "
135456,Wakal ES,27,Elementary," 76,000.00 "
135457,Abatan ES,601,Elementary," 302,000.00 "
135459,Alapang ES,108,Elementary," 108,000.00 "
219515,Ambanglo PS,12,Elementary," 52,000.00 "
135460,Amgaleyguey PS,36,Elementary," 65,000.00 "
135461,Amlimay ES,102,Elementary," 114,000.00 "
135463,Bacasen-Wakit PS,178,Elementary," 101,000.00 "
135464,Bad-ayan ES,164,Elementary," 129,000.00 "
135466,Bangao ES,301,Elementary," 191,000.00 "
318902,Bangao NHS,453,Secondary," 462,000.00 "
135467,Bangsalan-Daganos PS,20,Elementary," 59,000.00 "
135468,Bano-oy ES,99,Elementary," 91,000.00 "
135469,Bayoyo-Lukingan-Awal ES,49,Elementary," 85,000.00 "
135470,Bekes ES,131,Elementary," 112,000.00 "
135472,Bot-oan ES,264,Elementary," 175,000.00 "
135473,Buguias CS,270,Elementary," 197,000.00 "
305136,Buguias NHS,295,Secondary," 402,000.00 "
135474,Buyacaoan ES,185,Elementary," 125,000.00 "
135475,Cabuguiasan PS,12,Elementary," 42,000.00 "
135476,Calamagan PS,104,Elementary," 73,000.00 "
305137,Catlubong National High School,283,Secondary," 333,000.00 "
135477,Catlubong-Adiston ES,171,Elementary," 108,000.00 "
135478,Cayapas ES,127,Elementary," 111,000.00 "
135479,Cotcot-Talabis ES,159,Elementary," 147,000.00 "
219503,Deccan PS,110,Elementary," 86,000.00 "
135480,Guioeng ES,92,Elementary," 85,000.00 "
219533,Kayang Primary School,19,Elementary," 69,000.00 "
135481,Kimpit PS,54,Elementary," 59,000.00 "
135482,Laduan PS,54,Elementary," 66,000.00 "
135483,Lam-ayan ES,83,Elementary," 93,000.00 "
135484,Lengaoan-Waking ES,169,Elementary," 139,000.00 "
135485,Loo ES,628,Elementary," 375,000.00 "
305138,Loo NHS,872,Secondary," 729,000.00 "
135486,Nabalicong Saltin ES,106,Elementary," 99,000.00 "
135487,Natubleng ES,278,Elementary," 172,000.00 "
135488,Naytokyab ES,132,Elementary," 111,000.00 "
135489,Orlani Telitel PS,50,Elementary," 65,000.00 "
135490,Paing ES,152,Elementary," 117,000.00 "
135491,Pan-ayaoan ES,149,Elementary," 126,000.00 "
135492,Pasbol-Belino  Elementary School,96,Elementary," 74,000.00 "
135493,Pugo James Mocate ES,87,Elementary," 75,000.00 "
135494,Saclalan Sagandoy ES,78,Elementary," 100,000.00 "
135495,Sagandoy ES,122,Elementary," 108,000.00 "
135497,Sinipsip ES,156,Elementary," 140,000.00 "
305158,Sinipsip NHS,274,Secondary," 487,000.00 "
318912,Sinipsip NHS - Natubleng Ext.,128,Secondary," 177,000.00 "
219508,Taba-ao PS,54,Elementary," 60,000.00 "
135498,Tin-apan PS,107,Elementary," 95,000.00 "
135499,Tindo-Bosania PS,56,Elementary," 55,000.00 "
219501,Tonglo-Cariño PS,10,Elementary," 52,000.00 "
305125,Alejo M. Pacalso Mem. NHS,667,Secondary," 809,000.00 "
135501,Baguio Gold ES,147,Elementary," 114,000.00 "
135502,Binga ES,145,Elementary," 135,000.00 "
305134,Binga NHS,119,Secondary," 248,000.00 "
135504,Botic ES,49,Elementary," 85,000.00 "
135520,Domolpos Com. Sch.,35,Elementary," 71,000.00 "
305159,Fianza Mem'l NHS - Tinongdan,206,Secondary," 346,000.00 "
135503,Gold Creek ES,122,Elementary," 113,000.00 "
135505,Gumatdang ES,227,Elementary," 150,000.00 "
135532,Jose F. Opiles ES,112,Elementary," 106,000.00 "
135506,Labilab ES,143,Elementary," 117,000.00 "
135507,Liang PS,11,Elementary," 53,000.00 "
135508,Loacan ES,532,Elementary," 255,000.00 "
305127,Loacan National High School,196,Secondary," 218,000.00 "
135509,Luneta ES,201,Elementary," 133,000.00 "
135527,Lusod Com. Sch.,30,Elementary," 69,000.00 "
135500,MAXIMINO FIANZA LOPEZ ELEM. SCHOOL,138,Elementary," 107,000.00 "
135510,Midas ES,169,Elementary," 125,000.00 "
135511,Pacalso ES,284,Elementary," 172,000.00 "
135533,Saybuan PS,11,Elementary," 52,000.00 "
135536,Tinongdan ES,144,Elementary," 131,000.00 "
135512,Tocmo ES,219,Elementary," 142,000.00 "
135513,Tuding ES,477,Elementary," 282,000.00 "
135514,Ucab ES,957,Elementary," 476,000.00 "
135515,Acupan ES,162,Elementary," 129,000.00 "
135516,Ampucao ES,394,Elementary," 234,000.00 "
305126,Ampucao National High School,269,Secondary," 439,000.00 "
135517,Balatoc ES,643,Elementary," 299,000.00 "
135518,Banget ES,126,Elementary," 115,000.00 "
135519,Dalicno ES,261,Elementary," 171,000.00 "
219516,Daynet ES,26,Elementary," 72,000.00 "
135521,Fianza ES,122,Elementary," 115,000.00 "
135523,Goldfield PS,172,Elementary," 111,000.00 "
135524,Itogon CS,331,Elementary," 214,000.00 "
135525,Lab-ang Com. Sch.,26,Elementary," 60,000.00 "
305142,Laurencio Fianza National High School,118,Secondary," 228,000.00 "
318907,Laurencio Fianza National High School-Bantic Annex,58,Secondary," 144,000.00 "
135526,Lawiguen Com. Sch.,41,Elementary," 68,000.00 "
135529,Manganese ES,228,Elementary," 144,000.00 "
135530,Oling Elementary School,51,Elementary," 75,000.00 "
135534,Sayo Primary School,5,Elementary," 52,000.00 "
219531,Simpa Primary School,57,Elementary," 69,000.00 "
135528,Solomon Solano ES,83,Elementary," 82,000.00 "
135535,Tabu Elementary School,108,Elementary," 107,000.00 "
135531,TAPSAN ES,70,Elementary," 85,000.00 "
135537,Virac ES,675,Elementary," 338,000.00 "
135538,Abucot ES,99,Elementary," 119,000.00 "
135539,Adaoay ES,79,Elementary," 84,000.00 "
305146,Adaoay National High School,231,Secondary," 341,000.00 "
135540,Anchokey PS,29,Elementary," 64,000.00 "
135542,Asokong Pacso ES,28,Elementary," 80,000.00 "
135543,Asokong Pacso ES - Annex,92,Elementary," 101,000.00 "
219523,Awing PS,20,Elementary," 55,000.00 "
135544,Ballay ES,228,Elementary," 158,000.00 "
135548,Bashoy ES,130,Elementary," 114,000.00 "
135546,Batan ES,65,Elementary," 93,000.00 "
135545,Bio B. Midol ES,133,Elementary," 116,000.00 "
135550,Chapides ES,101,Elementary," 81,000.00 "
135551,Duacan PS,17,Elementary," 54,000.00 "
135552,Eddet ES,50,Elementary," 71,000.00 "
135553,Kabayan Bo. ES,138,Elementary," 118,000.00 "
135554,Kabayan CS,244,Elementary," 175,000.00 "
305145,Kamora NHS,418,Secondary," 591,000.00 "
219524,Lebeng PS,54,Elementary," 65,000.00 "
135555,Lusod ES,77,Elementary," 89,000.00 "
135556,Mongoto ES,54,Elementary," 78,000.00 "
219510,Mt. Pulag Elementary School,134,Elementary," 89,000.00 "
135547,Tamang ES,97,Elementary," 87,000.00 "
135557,Tawangan ES,161,Elementary," 120,000.00 "
318903,Tawangan-Lusod NHS,94,Secondary," 230,000.00 "
135558,Tinaleb ES,159,Elementary," 110,000.00 "
135560,Ampongot ES,31,Elementary," 69,000.00 "
135561,Baguionas Bo. Sch.,41,Elementary," 72,000.00 "
135562,Balakbak ES,287,Elementary," 204,000.00 "
135563,Beleng-Belis Barrio School,24,Elementary," 57,000.00 "
135565,Boklaoan ES,63,Elementary," 82,000.00 "
135566,Catiaoan Bo. Sch.,48,Elementary," 72,000.00 "
135567,Cayapes Bo. Sch.,89,Elementary," 95,000.00 "
135568,Cuba Bo. Sch.,26,Elementary," 57,000.00 "
135569,Datakan ES,178,Elementary," 152,000.00 "
135570,Gadang ES,146,Elementary," 133,000.00 "
135571,Gaswiling Bo. Sch.,90,Elementary," 88,000.00 "
305143,Gov. Bado Dangwa Agro-Industrial School,523,Secondary," 918,000.00 "
318908,Gov. Bado Dangwa Agro-Industrial School Extension - Taba-ao Annex,235,Secondary," 242,000.00 "
135572,Kaliwaga Barrio School,26,Elementary," 62,000.00 "
305147,Kapangan Central NHS (RA8841),296,Secondary," 393,000.00 "
135573,Kapangan Central School,279,Elementary," 201,000.00 "
305148,Kapangan National High School,231,Secondary," 338,000.00 "
135574,Laoangan Bo. Sch.,37,Elementary," 74,000.00 "
135576,Liblibeng Bo. Sch.,23,Elementary," 59,000.00 "
135577,Lomon ES,221,Elementary," 160,000.00 "
135578,LONGBOY ES,264,Elementary," 193,000.00 "
135580,Pakawan Barrio School,29,Elementary," 62,000.00 "
135581,Paykek ES,82,Elementary," 118,000.00 "
135582,Pongayan Bo. Sch.,92,Elementary," 96,000.00 "
135583,Pudong ES,129,Elementary," 119,000.00 "
135584,Sagubo ES,284,Elementary," 168,000.00 "
135585,Taba-ao ES,342,Elementary," 227,000.00 "
135587,Tadayan Bo. Sch.,70,Elementary," 86,000.00 "
135588,Tawang Barrio School,40,Elementary," 73,000.00 "
135589,Toplac Bo. Sch.,38,Elementary," 64,000.00 "
135590,Ubod Bo. Sch.,15,Elementary," 49,000.00 "
135591,Badeo Bo. Sch.,54,Elementary," 77,000.00 "
135592,Batangan Elementary School,79,Elementary," 88,000.00 "
135593,Bekes Elementary School,106,Elementary," 99,000.00 "
135594,Camilo Lucaben ES,237,Elementary," 184,000.00 "
135602,Enrique Jose ES,280,Elementary," 170,000.00 "
135611,Es-Esa Soblino Alodos ES (Tacadang),97,Elementary," 98,000.00 "
135595,Ewa-Bokes Elementary School,166,Elementary," 118,000.00 "
135601,Gasal Bo. Sch.,29,Elementary," 61,000.00 "
135597,Kibungan CS,424,Elementary," 245,000.00 "
305149,Kibungan NHS,344,Secondary," 393,000.00 "
135598,Lanipew Bo. Sch.,26,Elementary," 61,000.00 "
135599,Legleg Bo. Sch.,82,Elementary," 99,000.00 "
219525,Les-eng Primary School,20,Elementary," 54,000.00 "
135600,Lubo ES,116,Elementary," 92,000.00 "
305154,MADAYMEN NATIONAL HIGH SCHOOL,208,Secondary," 304,000.00 "
135603,Mocgao Elementary School,115,Elementary," 92,000.00 "
135604,Napsong Bo. Sch.,27,Elementary," 68,000.00 "
135605,Pakpakitan Elementary School,115,Elementary," 104,000.00 "
135606,Palina ES,157,Elementary," 127,000.00 "
135607,Polis Bo. Sch.,62,Elementary," 74,000.00 "
135608,Saddle ES,228,Elementary," 144,000.00 "
135609,Sagpat ES,171,Elementary," 150,000.00 "
219532,Sapdaan Primary School,26,Elementary," 69,000.00 "
135596,Tabbac Bo. School,23,Elementary," 54,000.00 "
135610,Tableo Bo. Sch.,28,Elementary," 68,000.00 "
305150,Tacadang NHS,69,Secondary," 191,000.00 "
135612,Tonguey-Nalusbo PS,49,Elementary," 65,000.00 "
135613,Alapang Camp. Dangwa ES,528,Elementary," 275,000.00 "
135614,Alno-Kadoorie ES,398,Elementary," 217,000.00 "
135615,Ambiong ES,470,Elementary," 251,000.00 "
135616,Bahong ES,274,Elementary," 148,000.00 "
135617,Balili ES,927,Elementary," 389,000.00 "
135618,Balukas ES,78,Elementary," 86,000.00 "
135619,Bekkel ES,464,Elementary," 225,000.00 "
318916,BENGUET NATIONAL HIGH SCHOOL - PUGUIS ANNEX,123,Secondary," 144,000.00 "
305133,Benguet NHS,2360,Secondary," 2,261,000.00 "
318906,Benguet NHS - Alno Annex,302,Secondary," 266,000.00 "
318910,Benguet NHS - Bineng Annex,138,Secondary," 180,000.00 "
135620,Benguet SPED Center,296,Elementary," 185,000.00 "
135621,Bineng ES,187,Elementary," 132,000.00 "
135622,Bodiweng ES,38,Elementary," 74,000.00 "
135623,Buyagan ES,1197,Elementary," 519,000.00 "
305140,Cordillera Regional Science HS,241,Secondary," 381,000.00 "
318909,Eastern La Trinidad NHS,354,Secondary," 465,000.00 "
