school.id,teachers.instructor,teachers.mobile,teachers.regular,teachers.sped
101275,0,1,7,0
101276,0,0,7,0
101277,0,1,7,0
101278,0,1,12,0
101279,0,2,14,0
101280,0,2,13,0
101281,0,1,17,0
101282,0,1,13,0
101283,0,1,6,0
101284,0,2,13,0
101285,0,0,7,0
101286,0,1,6,0
101287,0,3,11,0
101288,0,2,4,0
101289,0,1,12,0
101290,0,1,6,0
101291,0,0,6,0
101292,0,0,7,0
101293,0,4,8,0
101294,0,1,9,0
101295,0,1,7,0
101296,0,1,6,0
101297,0,1,5,0
101298,0,0,8,0
101299,0,1,5,0
101300,0,0,9,0
101301,0,0,7,0
101302,0,1,13,0
101303,0,1,9,0
101304,0,0,6,0
101305,0,0,10,0
101306,0,1,6,0
101307,0,1,5,0
101308,0,1,11,0
101309,0,1,16,0
101310,0,1,6,0
101311,0,4,28,2
101312,0,2,14,0
101313,0,0,11,0
101314,0,1,9,0
101315,0,1,13,0
101316,0,1,6,0
101317,0,2,12,0
101318,0,1,11,0
101319,0,2,13,0
101320,0,1,9,0
101321,0,1,6,0
101322,0,1,7,0
101323,0,1,9,0
101324,0,1,9,0
101325,0,0,10,0
101326,0,1,12,0
101327,0,2,14,0
101328,0,2,15,0
101329,0,1,12,0
101330,0,1,14,0
101331,0,1,11,0
101332,0,1,8,0
101333,0,1,5,0
101334,0,2,12,0
101335,0,1,5,0
101336,0,1,10,0
101337,0,1,6,0
101338,0,2,18,0
101339,0,1,16,0
101340,0,1,3,0
101341,0,0,16,0
101342,0,3,32,2
101343,0,1,10,0
101344,0,0,7,0
101345,0,0,9,0
101346,0,1,3,0
101347,0,1,3,0
101348,0,0,9,0
101349,0,0,6,0
101350,0,1,4,0
101351,0,0,12,0
101352,0,1,7,0
101353,0,1,3,0
101354,0,0,7,0
101355,0,2,9,0
101356,0,1,14,0
101357,0,1,10,0
101358,0,1,9,0
101359,0,1,5,0
101360,0,1,11,0
101361,0,0,6,0
101362,0,1,10,0
101363,0,1,5,0
101364,0,1,8,0
101365,0,0,4,0
101366,0,0,5,0
101367,0,0,3,0
101368,0,0,8,0
101369,0,1,5,0
101370,0,0,1,0
101371,0,1,7,0
101372,0,1,9,0
101373,0,1,7,0
101374,0,1,7,0
101375,0,4,24,0
101376,0,1,12,0
101377,0,1,6,0
101378,0,2,21,0
101379,0,2,13,0
101380,0,1,12,0
101381,0,1,6,0
101382,0,1,6,0
101383,0,1,13,0
101384,0,1,6,0
101385,0,1,7,0
101386,0,0,9,0
101387,0,1,5,0
101388,0,1,7,0
101389,0,0,2,0
101390,0,1,8,0
101391,0,0,8,0
101392,0,1,12,0
101393,0,0,10,0
101394,0,1,7,0
101395,0,1,8,0
101396,0,1,5,0
101397,0,2,10,0
101398,0,1,6,0
101399,0,2,20,0
101400,0,0,5,0
101401,0,5,23,0
101402,0,0,3,0
101403,0,0,4,0
101404,0,0,4,0
101405,0,0,2,0
101407,0,0,6,0
101408,0,1,6,0
101409,0,2,12,0
101410,0,0,13,0
101411,0,0,5,0
101412,0,2,5,0
101413,0,1,5,0
101414,0,1,7,0
101415,0,1,13,0
101416,0,1,15,0
101417,0,0,7,0
101418,0,0,10,0
101419,0,1,12,0
101420,0,1,15,0
101421,0,1,12,0
101422,0,10,42,0
101423,0,1,7,0
101424,0,0,11,0
101425,0,1,11,0
101426,0,2,16,0
101427,0,0,6,0
101428,0,2,10,0
101429,0,6,25,0
101430,0,1,12,0
101431,0,1,6,0
101432,0,2,18,0
101433,0,0,6,0
101434,0,1,12,0
101435,0,1,11,0
101436,0,1,18,0
101437,0,1,11,0
101438,0,1,15,0
101439,0,1,14,0
101440,0,1,10,0
101441,0,1,6,0
101442,0,0,5,0
101443,0,0,5,0
101444,0,4,21,2
101445,0,0,7,0
101446,0,2,13,0
101447,0,4,7,0
101448,0,1,5,0
101449,0,0,3,0
101450,0,0,6,0
101451,0,0,7,0
101452,0,0,6,0
101453,0,1,4,0
101454,0,0,6,0
101455,0,0,10,0
101456,0,0,7,0
101457,0,0,7,0
101458,0,1,7,0
101459,0,0,2,0
101460,0,0,8,0
101461,0,1,6,0
101462,0,2,17,0
101463,0,0,5,0
101464,0,3,21,0
101465,0,0,2,0
101466,0,1,0,0
101467,0,0,6,0
101468,0,1,5,0
101469,0,1,4,0
101470,0,0,3,0
101471,0,0,5,0
101472,0,0,6,0
101473,0,1,10,0
101474,0,1,6,0
101475,0,0,9,0
101476,0,1,22,0
101477,0,1,8,0
101478,0,2,11,0
101479,0,1,11,0
101480,0,2,13,0
101481,0,0,12,0
101482,0,3,32,0
101483,0,7,45,2
101484,0,2,17,0
101485,0,2,15,0
101486,0,1,17,0
101487,0,1,12,0
101488,0,1,7,0
101489,0,2,19,0
101490,0,0,8,0
101491,0,1,25,0
101492,0,1,7,0
101493,0,1,13,0
101494,0,2,16,0
101495,0,6,20,0
101496,0,1,10,0
101497,0,2,22,0
101498,0,1,11,0
101499,0,1,15,0
101500,0,3,13,0
101501,0,1,9,0
101502,0,1,7,0
101503,0,1,10,0
101504,0,1,6,0
101505,0,2,12,0
101507,0,1,11,0
101508,0,2,14,0
101509,0,4,26,0
101510,0,3,23,0
101511,0,1,10,0
101512,0,1,12,0
101513,0,0,6,0
101514,0,0,3,0
101515,0,0,6,0
101516,0,0,6,0
101517,0,0,6,0
101518,0,1,5,0
101519,0,1,5,0
101520,0,0,2,0
101521,0,2,4,0
101522,0,0,6,0
101523,0,3,28,1
101524,0,1,5,0
101525,0,0,3,0
101526,0,1,5,0
101527,0,0,3,0
101528,0,0,6,0
101529,0,0,15,0
101530,0,0,2,0
101531,0,1,6,0
101532,0,1,11,0
101533,0,2,5,0
101534,0,2,7,0
101535,0,0,4,0
101536,0,0,8,0
101537,0,1,13,0
101538,0,2,9,0
101539,0,0,3,0
101540,0,1,12,0
101541,0,0,6,0
101542,0,1,5,0
101543,0,2,10,0
101544,0,2,11,0
101545,0,0,10,0
101546,0,4,51,0
101547,0,0,6,0
101548,0,2,17,0
101549,0,0,7,0
101550,0,0,14,0
101551,0,1,5,0
101552,0,2,3,0
101553,0,1,5,0
101554,0,2,13,0
101555,0,0,13,0
101556,0,2,12,0
101557,0,1,14,0
101558,0,0,8,0
101559,0,0,10,0
101560,0,2,14,0
101561,0,1,16,0
101562,0,1,7,0
101563,0,2,10,0
101564,0,0,10,0
101565,0,2,11,0
101566,0,1,5,0
101567,0,0,5,0
101568,0,1,10,0
101569,0,1,6,0
101570,0,2,17,0
101571,0,0,6,0
101572,0,0,11,0
101573,0,1,6,0
101574,0,0,6,0
101575,0,5,10,0
101576,0,1,23,0
101577,0,1,9,0
101578,0,1,6,0
101579,0,2,9,0
101580,0,0,6,0
101581,0,1,8,0
101582,0,0,8,0
101583,0,1,5,0
101584,0,1,5,0
101585,0,5,36,1
101586,0,0,5,0
101587,0,1,13,0
101588,0,1,7,0
101589,0,0,5,0
101590,0,0,5,0
101591,0,1,7,0
101592,0,1,9,0
101593,0,1,4,0
101594,0,1,5,0
101595,0,1,10,0
101596,0,0,6,0
101597,0,0,3,0
101598,0,0,4,0
101599,0,0,4,0
101600,0,0,3,0
101601,0,1,5,0
101602,0,0,4,0
101603,0,1,5,0
101604,0,1,6,0
101605,0,2,12,0
101606,0,0,4,0
101607,0,1,4,0
101608,0,2,8,0
101609,0,0,5,0
101610,0,0,4,0
101611,0,0,5,0
101612,0,0,6,0
101613,0,0,5,0
101614,0,0,6,0
101615,0,1,5,0
101616,0,0,9,0
101617,0,5,15,0
101618,0,1,8,0
101619,0,0,7,0
101620,0,2,9,0
101621,0,0,11,0
101622,0,4,34,1
101623,0,1,21,0
101624,0,4,8,0
101625,0,1,14,0
101626,0,1,7,0
101627,0,0,19,0
101628,0,1,5,0
101629,0,1,11,0
101630,0,1,5,0
101631,0,3,11,0
101632,0,0,7,0
101633,0,0,9,0
101634,0,2,10,0
101635,0,1,11,0
101636,0,0,10,0
101637,0,6,29,0
101638,0,1,19,0
101639,0,3,19,0
101640,0,1,5,0
101641,0,1,13,0
101642,0,0,8,0
101643,0,0,6,0
101644,0,0,5,0
101645,0,0,6,0
101646,0,1,8,0
101647,0,2,8,0
101648,0,3,9,0
101649,0,2,20,0
101650,0,1,5,0
101651,0,0,15,0
101652,0,0,3,0
101653,0,1,5,0
101654,0,1,5,0
101655,0,0,3,0
101656,0,0,1,0
101657,0,0,3,0
101658,0,0,3,0
101659,0,1,5,0
101660,0,0,3,0
101661,0,1,9,0
101662,0,0,3,0
101663,0,0,4,0
101664,0,0,3,0
101665,0,0,4,0
101666,0,1,11,0
101667,0,1,10,0
101668,0,1,6,0
101669,0,0,6,0
101670,0,0,4,0
101671,0,3,23,1
101672,0,1,11,0
101673,0,0,7,0
101674,0,1,5,0
101675,0,1,5,0
101676,0,2,11,0
101677,0,2,14,0
101678,0,0,6,0
101679,0,1,8,0
101680,0,1,11,0
101681,0,1,5,0
101682,0,1,9,0
101683,0,2,4,0
101684,0,1,6,0
101685,0,0,7,0
101686,0,1,8,0
101687,0,1,15,0
101688,0,0,6,0
101689,0,1,8,0
101690,0,2,11,0
101691,0,0,6,0
101692,0,0,8,0
101693,0,3,38,1
101694,0,2,20,0
101695,0,1,12,0
101696,0,1,9,0
101697,0,1,12,0
101698,0,0,8,0
101699,0,1,4,0
101700,0,0,14,0
101701,0,2,9,0
101702,0,1,5,0
101703,0,2,22,0
101704,0,2,9,0
101705,0,0,9,0
101706,0,1,15,0
101707,0,2,7,0
101708,0,2,5,0
101709,0,0,5,0
101710,0,1,17,0
101711,0,1,6,0
101712,0,1,13,0
101713,0,3,11,0
101714,0,1,20,0
101715,0,5,28,1
101716,0,2,10,0
101717,0,1,13,0
101718,0,0,7,0
101719,0,0,7,0
101720,0,1,29,0
101721,0,4,10,0
101722,0,1,6,0
101723,0,1,6,0
101724,0,0,15,0
101725,0,0,10,0
101726,0,0,7,0
101727,0,1,8,0
101728,0,4,12,0
101729,0,4,17,0
101730,0,0,3,0
101731,0,1,13,0
101732,0,0,1,0
101733,0,0,6,0
101734,0,0,5,0
101735,0,0,4,0
101736,0,1,9,0
101737,0,0,3,0
101738,0,0,4,0
101739,0,2,12,0
101740,0,0,8,0
101741,0,0,3,0
101742,0,3,10,0
101743,0,1,5,0
101744,0,0,5,0
101745,0,0,2,0
101746,0,1,20,0
101747,0,0,6,0
101748,0,2,12,0
101749,0,7,32,1
101750,0,1,5,0
101751,0,2,12,0
101752,0,0,7,0
101753,0,1,8,0
101754,0,0,6,0
101755,0,0,17,0
101756,0,5,32,0
101757,0,3,10,0
101758,0,1,5,0
101759,0,1,5,0
101760,0,0,3,0
101761,0,1,5,0
101762,0,0,4,0
101763,0,0,6,0
101764,0,0,6,0
101765,0,2,12,0
101766,0,0,10,0
101767,0,2,13,0
101768,0,1,5,0
101769,0,1,15,0
101770,0,0,7,0
101771,0,5,23,0
101772,0,1,7,0
101773,0,1,17,0
101774,0,0,7,0
101775,0,1,6,0
101776,0,2,15,0
101777,0,0,7,0
101778,0,1,9,0
101779,0,0,4,0
101780,0,2,12,0
101781,0,2,4,0
101782,0,1,6,0
101783,0,1,10,0
101784,0,3,21,1
101785,0,2,9,0
101786,0,0,7,0
101787,0,0,7,0
101788,0,0,6,0
101789,0,0,7,0
101790,0,0,5,0
101791,0,0,17,0
101792,0,0,8,0
101793,0,1,13,0
101794,0,0,9,0
101795,0,1,17,0
101796,0,1,5,0
101797,0,0,7,0
101798,0,1,12,0
101799,0,1,17,0
101800,0,11,42,2
101801,0,1,5,0
101802,0,5,14,0
101803,0,0,8,0
101804,0,1,12,0
101805,0,0,12,0
101806,0,1,8,0
101807,0,2,11,0
101808,0,0,18,0
101809,0,1,13,0
101810,0,1,13,0
101811,0,2,29,0
101812,0,0,7,0
101813,0,1,19,0
101814,0,0,15,0
101815,0,18,66,1
101816,0,0,8,0
101817,0,0,9,0
101818,0,4,28,0
101819,0,2,16,0
101820,0,1,7,0
101821,0,0,10,0
101822,0,2,14,0
101823,0,1,8,0
101824,0,4,24,0
101825,0,1,7,0
101826,0,1,9,0
101827,0,1,17,0
101828,0,3,13,0
101829,0,1,22,0
101830,0,0,9,0
101831,0,0,3,0
101832,0,2,5,0
101833,0,0,6,0
101834,0,0,6,0
101835,0,2,4,0
101836,0,1,6,0
101837,0,2,22,0
101838,0,0,3,0
101839,0,0,6,0
101840,0,1,6,0
101841,0,0,3,0
101842,0,0,2,0
101843,0,0,8,0
101844,0,0,6,0
101845,0,1,10,0
101846,0,1,2,0
101847,0,1,2,0
101848,0,0,3,0
101849,0,1,9,0
101850,0,2,10,0
101851,0,0,6,0
101852,0,1,14,0
101853,0,0,3,0
101854,0,0,4,0
101855,0,0,5,0
101856,0,2,9,0
101857,0,1,6,0
101858,0,1,9,0
101859,0,2,12,0
101860,0,6,47,0
101861,0,2,13,0
101862,0,0,4,0
101863,0,0,5,0
101864,0,3,19,0
101865,0,0,6,0
101866,0,2,8,0
101867,0,0,7,0
101868,0,1,7,0
101869,0,1,6,0
101870,0,0,8,0
101871,0,0,5,0
101872,0,4,10,0
101873,0,0,13,0
101874,0,1,8,0
101875,0,1,8,0
101876,0,0,10,0
101877,0,0,5,0
101878,0,1,26,0
101879,0,3,19,0
101880,0,1,5,0
101881,0,0,6,0
101882,0,1,10,0
101883,0,7,24,0
101884,0,1,5,0
101885,0,0,6,0
101886,0,1,12,6
101887,0,1,9,0
101888,0,0,5,0
101889,0,1,7,0
101890,0,1,5,0
101891,0,0,7,0
101892,0,1,11,0
101893,0,1,5,0
101894,0,2,8,0
101895,0,1,5,0
101896,0,4,22,0
101897,0,0,3,0
101898,0,0,5,0
101899,0,1,5,0
101900,0,1,7,0
101901,0,0,6,0
101902,0,0,7,0
101903,0,0,3,0
101904,0,0,7,0
101906,0,0,9,0
101907,0,0,3,0
101908,0,0,4,0
101909,0,0,12,0
101910,0,2,13,0
101911,0,1,11,0
101912,0,1,6,0
101913,0,1,10,0
101914,0,7,26,0
101915,0,3,14,0
101916,0,1,8,0
101917,0,1,12,0
101918,0,1,6,0
101919,0,1,13,0
101920,0,1,17,0
101921,0,1,14,0
101922,0,0,13,0
101923,0,0,6,0
101924,0,12,37,0
101925,0,0,5,0
101926,0,0,8,0
101927,0,0,6,0
101928,0,1,18,0
101929,0,1,5,0
101930,0,0,7,0
101931,0,0,6,0
101932,0,1,5,0
101933,0,0,7,0
101934,0,1,11,0
101935,0,0,10,0
101936,0,2,16,0
101937,0,0,10,0
101938,0,1,5,0
101939,0,1,5,0
101940,0,1,5,0
101941,0,2,11,0
101942,0,0,3,0
101943,0,1,14,0
101944,0,1,11,0
101945,0,5,26,0
101946,0,0,6,0
101947,0,0,6,0
101948,0,1,14,0
101949,0,0,6,0
101950,0,0,8,0
101951,0,1,5,0
101952,0,4,17,0
101953,0,6,28,0
101954,0,0,3,0
101955,0,0,4,0
101956,0,0,7,0
101957,0,1,7,0
101958,0,1,13,0
101959,0,0,4,0
101960,0,0,6,0
101961,0,0,11,0
101962,0,1,7,0
101963,0,0,3,0
101964,0,0,6,0
101965,0,0,6,0
101966,0,3,6,0
101967,0,0,5,0
101968,0,0,3,0
101969,0,0,4,0
101970,0,0,3,0
101971,0,0,3,0
101972,0,0,3,0
101973,0,1,11,0
101974,0,1,7,0
101975,0,1,5,0
101976,0,4,17,1
101977,0,1,13,0
101978,0,1,14,0
101979,0,0,3,0
101980,0,0,7,0
101981,0,0,2,0
101983,0,0,6,0
101984,0,0,7,0
101985,0,0,7,0
101986,0,0,7,0
101987,0,4,21,0
101988,0,0,1,0
101989,0,0,5,0
101990,0,0,6,0
101991,0,1,4,0
101992,0,0,2,0
101993,0,0,2,0
101994,0,1,4,0
101995,0,1,5,0
101996,0,0,3,0
101997,0,0,15,0
101998,0,1,6,0
101999,0,0,7,0
102000,0,0,6,0
102001,0,1,6,0
102002,0,2,17,0
102003,0,1,5,0
102004,0,0,8,0
102005,0,1,9,0
102006,0,1,5,0
102007,0,2,12,0
102008,0,1,6,0
102009,0,0,6,0
102010,0,0,7,0
102011,0,4,31,0
102012,0,2,13,0
102013,0,0,6,0
102014,0,0,4,0
102015,0,0,6,0
102016,0,0,6,0
102017,0,1,11,0
102018,0,2,20,0
102019,0,0,7,0
102020,0,1,9,0
102021,0,0,6,0
102022,0,1,5,0
102023,0,0,5,0
102024,0,0,4,0
102025,0,0,5,0
102026,0,0,5,0
102027,0,0,6,0
102028,0,1,10,0
102029,0,0,5,0
102030,0,1,6,0
102031,0,0,4,0
102032,0,1,4,0
102033,0,2,8,0
102034,0,0,2,0
102035,0,0,2,0
102036,0,2,5,0
102037,0,1,8,0
102038,0,4,18,0
102039,0,0,6,0
102040,0,0,3,0
102041,0,1,5,0
102042,0,0,7,0
102043,0,2,11,0
102044,0,1,4,0
102045,0,0,6,0
102046,0,0,3,0
102047,0,1,7,0
102048,0,0,2,0
102049,0,1,7,0
102050,0,1,6,0
102051,0,1,4,0
102052,0,2,12,0
102053,0,0,6,0
102054,0,5,17,0
102055,0,0,14,0
102056,0,0,7,0
102057,0,2,12,0
102058,0,2,21,0
102059,0,1,6,0
102060,0,2,15,0
102061,0,3,7,0
102062,0,0,8,0
102063,0,2,12,0
102064,0,1,15,0
102065,0,2,10,0
102066,0,9,43,0
102067,0,1,21,0
102068,0,1,8,0
102069,0,0,7,0
102070,0,1,8,0
102071,0,1,7,0
102072,0,1,11,0
102073,0,4,15,0
102074,0,0,5,0
102075,0,1,8,0
102076,0,1,8,0
102077,0,1,6,0
102078,0,0,3,0
102079,0,1,8,0
102080,0,2,5,0
102081,0,0,3,0
102082,0,0,4,0
102083,0,0,3,0
102084,0,0,6,0
102085,0,1,14,0
102086,0,2,12,0
102087,0,0,6,0
102088,0,0,4,0
102089,0,0,3,0
102090,0,0,6,0
102091,0,1,6,0
102092,0,0,6,0
102093,0,7,35,0
102094,0,0,7,0
102095,0,0,3,0
102096,0,0,6,0
102097,0,0,3,0
102098,0,0,4,0
102099,0,0,2,0
102100,0,0,4,0
102101,0,0,5,0
102102,0,0,1,0
102103,0,0,3,0
102104,0,0,6,0
102105,0,3,9,0
102106,0,1,5,0
102107,0,0,3,0
102108,0,0,3,0
102109,0,1,13,0
102110,0,1,4,0
102111,0,0,3,0
102112,0,1,8,0
102113,0,1,6,0
102114,0,0,3,0
102115,0,0,5,0
102116,0,0,5,0
102117,0,0,2,0
102118,0,0,3,0
102119,0,3,13,0
102120,0,1,12,0
102121,0,1,11,0
102122,0,0,5,0
102123,0,0,17,0
102124,0,1,6,0
102125,0,3,26,0
102126,0,6,31,0
102127,0,0,4,0
102128,0,4,12,0
102129,0,1,8,0
102130,0,1,6,0
102131,0,0,8,0
102132,0,1,3,0
102133,0,0,6,0
102134,0,1,10,0
102135,0,1,13,0
102136,0,0,4,0
102137,0,1,6,0
102138,0,0,3,0
102139,0,0,6,0
102140,0,2,5,0
102141,0,0,7,0
102142,0,0,2,0
102143,0,0,2,1
102144,0,0,3,0
102145,0,2,9,0
102146,0,2,8,0
102147,0,2,8,0
102148,0,0,14,0
102149,0,2,5,0
102150,0,2,29,0
102151,0,3,28,0
102152,0,6,63,8
102153,0,2,16,0
102154,0,1,15,0
102155,0,2,17,0
102156,0,1,10,0
102157,0,6,48,0
102158,0,0,8,0
102159,0,1,13,0
102160,0,2,20,0
102161,0,3,9,0
102162,0,0,10,0
102163,0,2,22,0
102164,0,4,24,0
102165,0,3,36,0
102166,0,2,11,0
102167,0,2,16,0
102168,0,3,28,0
102169,0,1,6,0
102170,0,3,26,0
102171,0,3,24,0
102172,0,1,8,0
102173,0,2,15,0
102174,0,1,10,0
102175,0,3,29,0
102176,0,0,8,0
102177,0,4,25,0
102178,0,2,15,0
102179,0,2,13,0
102180,0,1,7,0
102181,0,1,9,0
102182,0,0,11,0
102183,0,1,7,0
102184,0,1,9,0
102185,0,4,20,0
102186,0,1,19,0
102187,0,1,7,0
102188,0,1,7,0
102189,0,0,4,0
102190,0,2,13,0
102191,0,8,27,0
102192,0,2,6,0
102193,0,2,12,4
102194,0,0,6,0
102195,0,1,7,0
102196,0,0,7,0
102197,0,0,3,0
102198,0,1,7,0
102199,0,1,25,0
102200,0,1,7,0
102201,0,1,6,0
102202,0,6,42,0
102203,0,1,12,0
102204,0,2,7,0
102205,0,1,11,0
102206,0,1,6,0
102207,0,1,6,0
102208,0,0,8,0
102209,0,6,26,0
102210,0,0,7,0
102211,0,2,14,0
102212,0,2,13,0
102213,0,1,7,0
102214,0,1,7,0
102215,0,2,25,0
102216,0,1,15,1
102217,0,9,54,3
102218,0,2,21,0
102219,0,0,8,0
102220,0,0,7,0
102221,0,1,14,0
102222,0,3,27,0
102223,0,0,14,0
102224,0,1,14,0
102225,0,2,18,0
102226,0,4,20,1
102227,0,0,15,1
102228,0,8,42,1
102229,0,1,13,1
102230,0,5,20,1
102231,0,1,13,1
102232,0,0,14,1
102233,0,0,8,1
102234,0,2,25,0
102235,0,0,7,1
102236,0,0,7,0
102237,0,1,12,0
102238,0,1,7,0
102239,0,2,20,1
102240,0,0,7,0
102241,0,1,10,1
102242,0,0,12,0
102243,0,0,9,0
102244,0,1,10,0
102245,0,2,19,0
102246,0,0,10,0
102247,0,0,8,0
102248,0,1,6,0
102249,0,2,13,0
102250,0,5,17,1
102251,0,1,13,0
102252,0,4,22,1
102253,0,1,19,0
102254,0,1,15,0
102255,0,1,12,0
102256,0,0,7,1
102257,0,1,12,0
102258,0,1,14,0
102259,0,2,19,0
102260,0,2,13,0
102261,0,0,7,1
102262,0,0,8,0
102263,0,0,7,0
102264,0,1,7,1
102265,0,2,20,0
102266,0,0,5,0
102267,0,0,5,0
102268,0,0,9,0
102269,0,4,35,0
102270,0,0,7,0
102271,0,1,10,0
102272,0,2,6,0
102273,0,0,6,0
102274,0,0,6,0
102275,0,0,5,0
102276,0,0,15,0
102277,0,0,5,0
102278,0,2,14,0
102279,0,0,10,0
102280,0,1,5,0
102281,0,0,5,0
102282,0,1,5,0
102283,0,15,72,8
102284,0,0,7,0
102285,0,0,11,0
102286,0,0,7,0
102287,0,0,13,0
102288,0,0,4,0
102289,0,1,18,0
102290,0,3,8,0
102291,0,1,12,0
102292,0,1,7,0
102293,0,4,19,0
102294,0,0,5,0
102295,0,1,6,0
102296,0,2,8,0
102297,0,0,12,0
102298,0,0,7,0
102299,0,3,21,0
102300,0,0,3,0
102301,0,0,8,0
102302,0,0,6,0
102303,0,3,6,0
102304,0,0,3,0
102305,0,0,6,0
102306,0,1,16,0
102307,0,0,9,0
102308,0,0,3,0
102309,0,0,4,0
102310,0,0,5,0
150001,0,1,3,0
150002,0,0,3,0
150003,0,0,4,0
150004,0,0,2,0
150005,0,0,1,0
150007,0,0,1,0
150008,0,0,1,0
150009,0,0,3,0
150010,0,0,3,0
150011,0,0,3,0
150012,0,0,8,0
150013,0,1,3,0
150014,0,0,2,0
150015,0,0,2,0
150016,0,0,2,0
150017,0,1,3,0
150018,0,0,2,0
150019,0,0,2,0
150020,0,0,2,0
150021,0,0,2,0
150022,0,0,7,0
150502,0,0,1,0
150503,0,0,1,0
150504,0,0,1,0
150505,0,0,1,0
150507,0,0,3,0
150508,0,0,1,0
150509,0,0,2,0
150510,0,0,2,0
150511,0,0,3,0
150513,0,0,1,0
150514,0,0,1,0
150515,0,0,2,0
150516,0,0,2,0
150517,0,0,3,0
150518,0,0,1,0
150519,0,0,0,0
150520,0,0,0,0
150521,0,0,1,0
151001,0,1,5,0
151002,0,0,7,0
151004,0,0,4,0
151006,0,0,1,0
151008,0,0,1,0
151009,0,0,0,0
151501,0,1,6,0
151502,0,1,11,0
151503,0,0,4,0
151504,0,0,2,0
151506,0,0,3,0
151507,0,0,4,0
151508,0,0,3,0
151509,0,0,2,0
151510,0,0,8,0
151511,0,0,2,0
151512,0,1,9,0
151513,0,0,3,0
151514,0,0,2,0
151515,0,1,6,0
151516,0,0,2,0
151517,0,1,2,0
151518,0,0,3,0
151519,0,1,2,0
151520,0,0,4,0
151521,0,1,4,0
151522,0,0,5,0
151523,0,0,3,0
152001,0,0,4,0
152002,0,0,4,0
152003,0,0,4,0
152005,0,0,3,0
152006,0,0,4,0
152007,0,0,2,0
152008,0,0,2,0
152009,0,0,1,0
152501,0,0,6,0
153001,0,0,1,0
153501,0,0,7,0
153502,0,0,3,0
153503,0,0,5,0
153504,0,0,5,0
153505,0,0,4,0
153506,0,0,4,0
153507,0,0,5,0
235501,0,0,1,2
236001,0,0,2,0
102311,0,5,39,0
102312,0,0,7,0
102313,0,1,13,0
102314,0,0,4,0
102315,0,0,7,0
102316,0,2,15,0
102317,0,1,15,0
102318,0,0,8,0
102319,0,0,4,0
102320,0,0,3,0
102321,0,1,10,0
102322,0,2,14,0
102323,0,0,3,0
102324,0,1,10,0
102325,0,2,18,0
102326,0,1,3,0
102327,0,0,3,0
102328,0,2,9,0
102329,0,0,4,0
102330,0,0,6,0
102331,0,4,11,0
102332,0,2,4,0
102333,0,0,6,0
102334,0,0,7,0
102335,0,0,5,0
102336,0,0,9,0
102337,0,2,5,0
102338,0,1,5,0
102339,0,0,4,0
102340,0,0,7,0
102341,0,2,13,0
102342,0,3,9,0
102343,0,0,3,0
102344,0,0,3,0
102345,0,0,6,0
102346,0,0,3,0
102347,0,0,3,0
102348,0,0,4,0
102349,0,1,6,0
102350,0,0,4,0
102351,0,0,6,0
102352,0,0,5,0
102353,0,0,5,0
102354,0,0,2,0
102355,0,0,4,0
102356,0,2,10,0
102357,0,0,1,0
102358,0,1,4,0
102359,0,3,14,0
102360,0,1,8,0
102361,0,0,6,0
102362,0,1,9,0
102363,0,2,12,0
102364,0,0,2,0
102365,0,0,7,0
102366,0,1,4,0
102367,0,0,11,0
102368,0,0,6,0
102369,0,0,6,0
102370,0,0,6,0
102371,0,0,6,0
102372,0,0,4,0
102373,0,0,6,0
102374,0,1,5,0
102375,0,0,5,0
102376,0,0,6,0
102377,0,1,6,0
102378,0,1,6,0
102379,0,3,21,0
102380,0,0,3,0
102381,0,1,4,0
102382,0,0,5,0
102383,0,1,6,0
102384,0,0,4,0
102385,0,1,6,0
102386,0,0,2,0
102387,0,1,7,0
102388,0,0,3,0
102389,0,0,3,0
102390,0,0,4,0
102391,0,0,9,0
102392,0,1,9,0
102393,0,1,6,0
102394,0,0,7,0
102395,0,1,13,0
102396,0,0,2,0
102397,0,0,5,0
102398,0,0,3,0
102399,0,0,4,0
102400,0,0,2,0
102401,0,0,6,0
102402,0,0,3,0
102403,0,5,13,0
102404,0,1,6,0
102405,0,0,6,0
102406,0,1,6,0
102407,0,1,5,0
102408,0,0,7,0
102409,0,1,6,0
102410,0,0,8,0
102411,0,1,9,0
102412,0,0,5,0
102413,0,0,4,0
102414,0,0,5,0
102415,0,0,4,0
102416,0,0,5,0
102417,0,1,6,0
102418,0,0,6,0
102419,0,0,2,0
102420,0,0,3,0
102421,0,1,5,0
102422,0,0,3,0
102423,0,1,6,0
102424,0,0,3,0
102425,0,0,7,0
102426,0,1,2,0
102427,0,0,3,0
102428,0,0,3,0
102429,0,2,8,0
102430,0,0,3,0
102431,0,0,5,0
102432,0,0,3,0
102433,0,0,6,0
102434,0,1,5,0
102435,0,0,3,0
102436,0,1,5,0
102437,0,0,4,0
102438,0,1,4,0
102439,0,0,5,0
102440,0,2,5,0
102441,0,0,5,0
102442,0,6,34,1
102443,0,1,12,0
102444,0,1,15,0
102445,0,1,15,0
102446,0,1,15,0
102447,0,1,6,0
102448,0,1,11,0
102449,0,1,18,0
102450,0,1,9,0
102451,0,1,13,0
102452,0,1,15,0
102453,0,2,9,0
102454,0,1,5,0
102455,0,1,5,0
102456,0,1,5,0
102457,0,1,6,0
102458,0,0,1,0
102459,0,1,5,0
102460,0,0,2,0
102461,0,0,2,0
